skuprd,main_category,sub_category,child_category,product_name,product_feature_image,product_description,current_price,previous_price,stock,size,size_quantity,size_extra_price,colors,tags,youtube,policy,meta_tag,meta_description,product_type,affiliate_link,attributes
35461,Grocery  Retail,Baking Ingredients Retail,,Happy Shopper Sultanas 375g,https://theqlocal.com/assets/images/Images/imagenameLvNuh.jpg,Sultanas1 of your 5 a daySuitable for VegetariansSuitable for Vegetarians1 of your 5 a day A 30g serving of this product will provide one of your five daily portions of fruit and vegetables.,10.49,,,,,,,"Happy Shopper Sultanas 375g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Baking Ingredients Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"Happy Shopper Sultanas 375g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Baking Ingredients Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","Happy Shopper Sultanas 375g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Baking Ingredients Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 6""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""375g""],""prices"":[""0""],""details_status"":1}}"
35462,Grocery  Retail,Baking Ingredients Retail,,Jif Lemon Lemon Juice 250 ML,https://theqlocal.com/assets/images/Images/imagenameJXyYq.jpg,"Natural strength lemon juiceLemon juice in a JifPerfect with pancakesSuitable for vegansGreat on seafood and saladsKeeps a fresh taste for longerDont forget your pancakes on Jif Lemon DayJif Lemon 250ml is frequently used on pancakes. Jif Lemon 250ml is an essential for Shrove Tuesday. Jif Lemon has been previously marketed with the slogan ""Dont forget the pancakes on Jif Lemon Day"". Jif Lemon 250ml is a brand of natural strength lemon juice prepared using lemon juice concentrate. This means Jif lemon keeps fresh for longer. Jif Lemon comes in a 250ml glass bottle which is great for use in higher quantities. Jif Lemon is also available in a 100ml lemon shaped bottle with a round bottom to add stability while standing. Jif Lemon 250ml is not just for pancakes on pancake day it can also be used to enhance flavour and taste in different dishes. Add Jif Lemon 250ml to your salads or seafood dishes to enhance flavour. You can also use Jif Lemon 250ml to make different sauces. Jif Lemon 250ml is also great as a condiment on its own. Jif Lemon 250ml is particularly handy because of its long shelf life much longer than a fresh lemon Jif Lemon 250ml can be used in recipes that require or recommend the use of lemon juice. Jif Lemon 250ml is a great way of adding low calorie flavour to dishes. Jif Lemon its lemon juice in a Jif.",15.59,,,,,,,"Jif Lemon Lemon Juice 250 ML,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Baking Ingredients Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"Jif Lemon Lemon Juice 250 ML,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Baking Ingredients Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","Jif Lemon Lemon Juice 250 ML,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Baking Ingredients Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 12""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""250ml""],""prices"":[""0""],""details_status"":1}}"
35463,Grocery  Retail,Baking Ingredients Retail,,McDougalls Classic Crumble Mix 400g,https://theqlocal.com/assets/images/Images/imagenameaQcck.jpg,Crumble Mix.Just sprinkle over fruit and bakeSuitable for vegetariansSuitable for VegetariansMcDougalls Classic Crumble Mix is easy to use and perfect for sprinkling over fruit. You can now create delicious fruit crumbles just sprinkle the crumble mix over your choice of fruit and bake in the oven for the perfect golden brown top.Trademarks designs and logos appearing on this pack are owned by the Premier Foods Group.Number of uses/Servings 10This pack makes approximately 10 portions,6.99,,,,,,,"McDougalls Classic Crumble Mix 400g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Baking Ingredients Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"McDougalls Classic Crumble Mix 400g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Baking Ingredients Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","McDougalls Classic Crumble Mix 400g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Baking Ingredients Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 5""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""400g""],""prices"":[""0""],""details_status"":1}}"
35464,Grocery  Retail,Baking Ingredients Retail,,McDougalls Plain Flour 1.1kg,https://theqlocal.com/assets/images/Images/imagenamejVeBT.jpg,Plain FlourPresifted for lighter bakesPerfect for pastries batters and saucesMcDougalls have been providing high quality flour for over 150 years. McDougalls Plain Flour is carefully milled and presifted from selected wheats in the UK for lighter bakes. Were here to help you get the best from your home baking so you can achieve delicious results every time when you bake pastries batters sauces and much more. Perfect your techniques with one of our recipesWidely Recycled McDougalls trade marks designs and logos appearing on this pack are owned by the Premier Foods Group.,14.99,,,,,,,"McDougalls Plain Flour 1.1kg,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Baking Ingredients Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"McDougalls Plain Flour 1.1kg,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Baking Ingredients Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","McDougalls Plain Flour 1.1kg,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Baking Ingredients Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 10""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""1.1kg""],""prices"":[""0""],""details_status"":1}}"
35465,Grocery  Retail,Baking Ingredients Retail,,McDougalls Plain Flour 500g,https://theqlocal.com/assets/images/Images/imagenamelfAKH.jpg,Plain FlourPresifted for lighter bakesPerfect for pastries batters and saucesMcDougalls have been providing high quality flour for over 150 years. McDougalls Plain Flour is carefully milled and presifted from selected wheats in the UK for lighter bakes. Were here to help you get the best from your home baking so you can achieve delicious results every time when you bake pastries batters sauces and much more. Perfect your techniques with one of our recipes,13.39,,,,,,,"McDougalls Plain Flour 500g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Baking Ingredients Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"McDougalls Plain Flour 500g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Baking Ingredients Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","McDougalls Plain Flour 500g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Baking Ingredients Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 12""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""500g""],""prices"":[""0""],""details_status"":1}}"
35466,Grocery  Retail,Baking Ingredients Retail,,McDougalls Self Raising Flour 1.1kg,https://theqlocal.com/assets/images/Images/imagenameagSVM.jpg,Self Raising FlourPresifted for lighter bakesPerfect for cakes scones and biscuitsMcDougalls have been providing high quality flour for over 150 years. McDougalls SelfRaising Flour is carefully milled and presifted from selected wheats in the UK for lighter bakes. Were here to help you get the best from your home baking so you can achieve delicious results every time when you bake cakes scones biscuits and much more. Perfect your techniques with one of our recipesWidely Recycled McDougalls trade marks designs and logos appearing on this pack are owned by the Premier Foods Group.,14.99,,,,,,,"McDougalls Self Raising Flour 1.1kg,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Baking Ingredients Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"McDougalls Self Raising Flour 1.1kg,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Baking Ingredients Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","McDougalls Self Raising Flour 1.1kg,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Baking Ingredients Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 10""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""1.1kg""],""prices"":[""0""],""details_status"":1}}"
35467,Grocery  Retail,Baking Ingredients Retail,,Middleton Plain Flour,https://theqlocal.com/assets/images/Images/imagenameHpXVe.jpg,Middleton Plain Flour,12.99,,,,,,,"Middleton Plain Flour,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Baking Ingredients Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"Middleton Plain Flour,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Baking Ingredients Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","Middleton Plain Flour,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Baking Ingredients Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 6""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""1.5kg""],""prices"":[""0""],""details_status"":1}}"
35468,Grocery  Retail,Baking Ingredients Retail,,Middleton Plain Flour,https://theqlocal.com/assets/images/Images/imagenameOfCRL.jpg,Middleton Plain Flour,2.5,,,,,,,"Middleton Plain Flour,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Baking Ingredients Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"Middleton Plain Flour,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Baking Ingredients Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","Middleton Plain Flour,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Baking Ingredients Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 1""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""1.5kg""],""prices"":[""0""],""details_status"":1}}"
35469,Grocery  Retail,Baking Ingredients Retail,,Middleton SR Flour,https://theqlocal.com/assets/images/Images/imagenameqCTqx.jpg,Middleton SR Flour,12.99,,,,,,,"Middleton SR Flour,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Baking Ingredients Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"Middleton SR Flour,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Baking Ingredients Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","Middleton SR Flour,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Baking Ingredients Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 6""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""1.5kg""],""prices"":[""0""],""details_status"":1}}"
35470,Grocery  Retail,Baking Ingredients Retail,,Middleton SR Flour,https://theqlocal.com/assets/images/Images/imagenameWeHxJ.jpg,Middleton SR Flour,2.5,,,,,,,"Middleton SR Flour,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Baking Ingredients Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"Middleton SR Flour,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Baking Ingredients Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","Middleton SR Flour,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Baking Ingredients Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 1""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""1.5kg""],""prices"":[""0""],""details_status"":1}}"
35471,Grocery  Retail,Baking Ingredients Retail,,Robertsons Mincemeat Classic 411g,https://theqlocal.com/assets/images/Images/imagenameWIwrO.jpg,A delicious mix of apple dried fruits candied peel and mixed spices.Suitable for vegetariansSuitable for Vegetarians,14.49,,,,,,,"Robertsons Mincemeat Classic 411g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Baking Ingredients Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"Robertsons Mincemeat Classic 411g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Baking Ingredients Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","Robertsons Mincemeat Classic 411g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Baking Ingredients Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 6""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""411g""],""prices"":[""0""],""details_status"":1}}"
35472,Grocery  Retail,Breakfast Cereals Retail,,Kelloggs Coco Pops Cereal 480g,https://theqlocal.com/assets/images/Images/imagenameQAEiS.jpg,Chocolate Flavour Toasted Rice.50 percent of your daily vitamin D needsNo artificial colours or sweetenersSuitable for vegetariansHalal  HFA approvedKosherHalalKosherSuitable for VegetariansAdded goodness Contains 15 percent RI vitamin D which contributes to the maintenance of normal bones. Just delicious 30 percent less sugar 30 percent less sugar on average than other chocolate flavoured toasted rice cereals.Green Dot Bag  Recycle with Bags at Larger Stores  Check Locally Kerbside TM   2019 Kellogg Company. All rights reserved.Number of uses/Servings 16,17.45,,,,,,,"Kelloggs Coco Pops Cereal 480g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Breakfast Cereals Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"Kelloggs Coco Pops Cereal 480g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Breakfast Cereals Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","Kelloggs Coco Pops Cereal 480g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Breakfast Cereals Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 6""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""480g""],""prices"":[""0""],""details_status"":1}}"
35473,Grocery  Retail,Breakfast Cereals Retail,,Kelloggs Corn Flakes 550g,https://theqlocal.com/assets/images/Images/imagenameRROEW.jpg,Toasted flakes of golden corn50 percent vit. D daily needsNo artificial colours or flavoursSuitable for vegetariansHalal  HFA approvedKosherHalalKosherSuitable for VegetariansNumber of uses/Servings 18,17.45,,,,,,,"Kelloggs Corn Flakes 550g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Breakfast Cereals Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"Kelloggs Corn Flakes 550g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Breakfast Cereals Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","Kelloggs Corn Flakes 550g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Breakfast Cereals Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 6""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""550g""],""prices"":[""0""],""details_status"":1}}"
35474,Grocery  Retail,Breakfast Cereals Retail,,Kelloggs Crunchy Nut Cereal 500g,https://theqlocal.com/assets/images/Images/imagenameFydNi.jpg,Golden Flakes of Corn with Sugar Peanuts and Honey.Added GoodnessKosher  MK50 percent of Your Daily Vitamin D NeedsNatural GrainsStart your day with the irresistibly nutty taste of Kelloggs Crunchy Nut Breakfast CerealThe trouble is they taste too goodNo Artificial Colours or FlavoursSuitable for VegetariansHalal  HFA ApprovedContains 8 vitamins and minerals including B vitamins and ironHalalKosherSuitable for VegetariansThe No.1 Taste Brand Tested against the top selling adult cereal brands in the UK. Contains  15 percent RI vitamin D which contributes to the maintenance of normal bones. Breakfast just got a whole lot crunchier with Kelloggs Crunchy Nut Cereal. The irresistibly crunchy flakes of golden corn are drizzled in yummy honey and chopped peanuts. This breakfast table classic is certain to brighten up your day with the delicious taste of honey combined with the classic Crunchy Nut taste you know and love. Not only do they taste amazing Kelloggs Crunchy Nut Corn Flakes are enriched with 8 vitamins and minerals plus they are made with no artificial colours or flavours. The only trouble is they taste too good Send your taste buds crazy with mouthwatering Kelloggs Crunchy Nut Cereal. The trouble is they taste too good to resist.TM   2019 Kellogg Company. All rights reserved.Number of uses/Servings 16,21.89,,,,,,,"Kelloggs Crunchy Nut Cereal 500g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Breakfast Cereals Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",,Test policy,"Kelloggs Crunchy Nut Cereal 500g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Breakfast Cereals Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient","Kelloggs Crunchy Nut Cereal 500g,GroceryCatering,Groceryuk,Cateringessex,Grocery Retail,Breakfast Cereals Retail,UnitedKingdom,Uk,Essex,Wholesalers,Grocery,Groceryuk,GroceryEssex,Convenientstore,Convenient",normal,,"{""pack_size"":{""values"":[""Case Of 8""],""prices"":[""0""],""details_status"":1},""weight"":{""values"":[""500g""],""prices"":[""0""],""details_status"":1}}"
